grid_cell,total_complaints,total_nuisance,total_chronic_locations,days_since_last_complaint,complaint_years_active,most_common_dept,avg_resolution_days,nuisance_rate,pct_call_center,complaint_count_30d,nuisance_count_30d,chronic_loc_count_30d,complaint_count_60d,nuisance_count_60d,chronic_loc_count_60d,complaint_count_90d,nuisance_count_90d,chronic_loc_count_90d,total_violations,open_violations,env_violations,chronic_parcels,unique_parcels,violation_years_active,lien_filed_count,avg_lien_status,open_violation_rate,env_violation_rate,chronic_parcel_rate,dist_to_nearest_siren_km,siren_coverage_gap,target_nuisance_binary,target_nuisance_count,target_any_complaint,cell_lat,cell_lon
32.3950_-86.3050,1.0,0.0,0.0,760.0,1.0,13.0,14.252834890965733,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636,0,0.0,0.0,0.0,32.395,-86.305
32.3950_-86.3100,187.0,10.0,179.0,0.0,6.0,0.0,8.09142857142857,0.0535,0.8716577540106952,7.0,0.0,7.0,7.0,0.0,7.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899,0,0.0,0.0,1.0,32.395,-86.31
32.3950_-86.3150,41.0,8.0,33.0,0.0,6.0,15.0,26.545454545454547,0.1951,0.9024390243902439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,3.0,0.0,0.0,0.3333,0.6667,0.0,0.9783,0,1.0,1.0,1.0,32.395,-86.315
32.3950_-86.3200,5.0,0.0,3.0,456.0,3.0,15.0,37.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0803,0,0.0,0.0,0.0,32.395,-86.32
32.3950_-86.3650,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.4916,1,0.0,0.0,0.0,32.395,-86.365
32.3950_-86.3850,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.6367,1,0.0,0.0,0.0,32.395,-86.385
32.3950_-86.3900,43.0,13.0,39.0,456.0,5.0,15.0,24.097560975609756,0.3023,0.9534883720930233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.6406,1,0.0,0.0,0.0,32.395,-86.39
32.3950_-86.3950,57.0,10.0,48.0,61.0,6.0,17.0,9.035714285714286,0.1754,0.9298245614035088,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,2.0,11.0,6.0,7.0,5.0,0.0,0.0,0.1818,1.0,0.8571,4.6917,1,0.0,0.0,0.0,32.395,-86.395
32.3950_-86.4000,27.0,20.0,14.0,456.0,5.0,2.0,16.807692307692307,0.7407,0.9259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,23.0,18.0,8.0,4.0,1.0,0.13043478260869565,0.3478,1.0,2.25,4.7885,1,0.0,0.0,0.0,32.395,-86.4
32.3950_-86.4150,1.0,0.0,0.0,1675.0,1.0,14.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0698,1,0.0,0.0,0.0,32.395,-86.415
32.3950_-86.4200,2.0,0.0,0.0,518.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9229,1,0.0,0.0,0.0,32.395,-86.42
32.4000_-86.1550,24.0,7.0,9.0,30.0,6.0,14.0,8.347826086956522,0.2917,0.9166666666666666,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,7.0,6.0,2.0,4.0,0.0,0.0,0.2857,1.0,3.0,2.163,0,0.0,0.0,1.0,32.4,-86.155
32.4000_-86.1600,23.0,5.0,15.0,0.0,6.0,14.0,5.45,0.2174,0.6956521739130435,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,7.0,1.0,7.0,3.0,4.0,3.0,0.0,0.0,0.1429,1.0,0.75,2.0701,0,0.0,0.0,1.0,32.4,-86.16
32.4000_-86.1650,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0815,0,0.0,0.0,0.0,32.4,-86.165
32.4000_-86.1750,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.3606,0,0.0,0.0,0.0,32.4,-86.175
32.4000_-86.1800,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8914,0,0.0,0.0,0.0,32.4,-86.18
32.4000_-86.1850,12.0,3.0,4.0,61.0,5.0,15.0,1.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,0.25,1.0,0.0,0.4228,0,0.0,0.0,0.0,32.4,-86.185
32.4000_-86.1900,229.0,88.0,168.0,0.0,6.0,2.0,16.72596153846154,0.3843,0.8602620087336245,6.0,1.0,5.0,6.0,1.0,5.0,9.0,1.0,7.0,129.0,24.0,99.0,98.0,39.0,6.0,2.0,0.046511627906976744,0.186,0.7674,2.5128,0.0602,0,1.0,1.0,1.0,32.4,-86.19
32.4000_-86.1950,127.0,56.0,75.0,30.0,6.0,2.0,8.098214285714286,0.4409,0.6850393700787402,3.0,0.0,1.0,3.0,0.0,1.0,11.0,3.0,8.0,71.0,24.0,60.0,44.0,31.0,6.0,1.0,0.056338028169014086,0.338,0.8451,1.4194,0.5189,0,0.0,0.0,1.0,32.4,-86.195
32.4000_-86.2000,186.0,62.0,94.0,0.0,6.0,2.0,14.401197604790418,0.3333,0.9139784946236559,3.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,4.0,85.0,23.0,73.0,36.0,48.0,6.0,3.0,0.11764705882352941,0.2706,0.8588,0.75,0.9877,0,1.0,2.0,1.0,32.4,-86.2
32.4000_-86.2050,91.0,32.0,39.0,0.0,6.0,2.0,11.197530864197532,0.3516,0.8131868131868132,4.0,0.0,2.0,4.0,0.0,2.0,5.0,0.0,3.0,21.0,4.0,19.0,7.0,13.0,5.0,0.0,0.047619047619047616,0.1905,0.9048,0.5385,1.4569,0,0.0,0.0,1.0,32.4,-86.205
32.4000_-86.2100,30.0,13.0,14.0,334.0,6.0,15.0,25.85185185185185,0.4333,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.5,1.0,0.0,1.9262,0,0.0,0.0,0.0,32.4,-86.21
32.4000_-86.2150,79.0,17.0,51.0,0.0,6.0,17.0,19.74025974025974,0.2152,0.7721518987341772,3.0,0.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,13.0,4.0,13.0,3.0,9.0,5.0,0.0,0.0,0.3077,1.0,0.3333,2.0146,0,0.0,0.0,1.0,32.4,-86.215
32.4000_-86.2200,846.0,53.0,799.0,0.0,6.0,0.0,17.68553459119497,0.0626,0.8971631205673759,15.0,0.0,14.0,15.0,0.0,14.0,26.0,0.0,24.0,49.0,1.0,40.0,27.0,23.0,6.0,0.0,0.08163265306122448,0.0204,0.8163,1.1739,2.0386,0,0.0,0.0,1.0,32.4,-86.22
32.4000_-86.2250,250.0,2.0,247.0,0.0,6.0,0.0,5.873983739837398,0.008,0.852,5.0,0.0,5.0,5.0,0.0,5.0,9.0,0.0,9.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,2.1666,0,0.0,0.0,1.0,32.4,-86.225
32.4000_-86.2300,5.0,1.0,0.0,668.0,3.0,0.0,9.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7907,0,0.0,0.0,0.0,32.4,-86.23
32.4000_-86.2350,13.0,6.0,8.0,30.0,6.0,2.0,4.0,0.4615,0.6923076923076923,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,6.0,3.0,4.0,3.0,0.0,0.0,0.5714,0.8571,0.75,1.4372,0,0.0,0.0,1.0,32.4,-86.235
32.4000_-86.2400,225.0,76.0,175.0,0.0,6.0,2.0,19.702830188679247,0.3378,0.84,1.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,4.0,68.0,21.0,65.0,56.0,12.0,6.0,8.0,0.25,0.3088,0.9559,4.6667,1.1686,0,0.0,0.0,1.0,32.4,-86.24
32.4000_-86.2450,276.0,118.0,183.0,0.0,6.0,2.0,7.659090909090909,0.4275,0.8514492753623188,5.0,0.0,1.0,5.0,0.0,1.0,5.0,0.0,1.0,72.0,7.0,69.0,39.0,34.0,6.0,1.0,0.041666666666666664,0.0972,0.9583,1.1471,1.0518,0,0.0,0.0,1.0,32.4,-86.245
32.4000_-86.2500,205.0,91.0,120.0,30.0,6.0,2.0,8.21025641025641,0.4439,0.9121951219512195,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,101.0,19.0,85.0,66.0,38.0,6.0,3.0,0.0891089108910891,0.1881,0.8416,1.7368,1.1348,0,0.0,0.0,1.0,32.4,-86.25
32.4000_-86.2550,202.0,81.0,113.0,0.0,6.0,2.0,11.331491712707182,0.401,0.8514851485148515,3.0,1.0,1.0,3.0,1.0,1.0,11.0,1.0,8.0,75.0,13.0,64.0,43.0,34.0,6.0,1.0,0.05333333333333334,0.1733,0.8533,1.2647,1.3821,0,1.0,1.0,1.0,32.4,-86.255
32.4000_-86.2600,397.0,164.0,340.0,0.0,6.0,2.0,14.960212201591512,0.4131,0.871536523929471,5.0,1.0,4.0,5.0,1.0,4.0,6.0,2.0,5.0,170.0,34.0,159.0,127.0,47.0,6.0,9.0,0.17058823529411765,0.2,0.9353,2.7021,1.7243,0,1.0,1.0,1.0,32.4,-86.26
32.4000_-86.2650,77.0,48.0,52.0,0.0,6.0,2.0,16.946666666666665,0.6234,0.8311688311688312,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,68.0,16.0,67.0,50.0,21.0,5.0,2.0,0.16176470588235295,0.2353,0.9853,2.381,1.2726,0,0.0,0.0,1.0,32.4,-86.265
32.4000_-86.2700,47.0,27.0,41.0,487.0,5.0,2.0,4.956521739130435,0.5745,0.5531914893617021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,22.0,27.0,4.0,6.0,1.0,0.10714285714285714,0.2857,0.7857,6.75,0.8052,0,0.0,0.0,0.0,32.4,-86.27
32.4000_-86.2750,260.0,138.0,184.0,0.0,6.0,2.0,10.514767932489452,0.5308,0.7923076923076923,6.0,5.0,5.0,6.0,5.0,5.0,8.0,7.0,7.0,195.0,54.0,183.0,141.0,62.0,6.0,13.0,0.18461538461538463,0.2769,0.9385,2.2742,0.3435,0,1.0,5.0,1.0,32.4,-86.275
32.4000_-86.2800,275.0,60.0,227.0,0.0,6.0,0.0,40.57254901960784,0.2182,0.9236363636363636,11.0,3.0,11.0,11.0,3.0,11.0,13.0,3.0,12.0,166.0,82.0,159.0,118.0,50.0,6.0,24.0,0.3614457831325301,0.494,0.9578,2.36,0.1682,0,1.0,3.0,1.0,32.4,-86.28
32.4000_-86.2850,97.0,47.0,62.0,61.0,6.0,2.0,27.93258426966292,0.4845,0.8762886597938144,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,67.0,27.0,63.0,48.0,26.0,6.0,12.0,0.44776119402985076,0.403,0.9403,1.8462,0.6159,0,0.0,0.0,0.0,32.4,-86.285
32.4000_-86.2900,141.0,85.0,106.0,0.0,6.0,2.0,20.955882352941178,0.6028,0.9929078014184397,1.0,0.0,1.0,1.0,0.0,1.0,6.0,2.0,4.0,217.0,129.0,211.0,179.0,53.0,6.0,73.0,0.7603686635944701,0.5945,0.9724,3.3774,1.0822,0,0.0,0.0,1.0,32.4,-86.29
32.4000_-86.2950,9.0,3.0,8.0,61.0,4.0,2.0,25.22222222222222,0.3333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,45.0,21.0,43.0,30.0,17.0,5.0,10.0,0.4888888888888889,0.4667,0.9556,1.7647,1.5503,0,0.0,0.0,0.0,32.4,-86.295
32.4000_-86.3000,35.0,21.0,22.0,487.0,5.0,2.0,17.88235294117647,0.6,0.9142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,61.0,110.0,98.0,26.0,5.0,48.0,0.9181818181818182,0.5545,1.0,3.7692,1.4808,0,0.0,0.0,0.0,32.4,-86.3
32.4000_-86.3100,20.0,14.0,6.0,456.0,4.0,2.0,2.823529411764706,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,19.0,9.0,10.0,3.0,1.0,0.10526315789473684,0.5263,1.0,0.9,0.6397,0,0.0,0.0,0.0,32.4,-86.31
32.4000_-86.3150,2.0,2.0,0.0,1371.0,1.0,2.0,6.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,4.0,3.0,0.0,0.0,0.5,1.0,0.0,0.4224,0,0.0,0.0,0.0,32.4,-86.315
32.4000_-86.3200,4.0,0.0,4.0,30.0,3.0,14.0,1.25,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6232,0,0.0,0.0,1.0,32.4,-86.32
32.4000_-86.4000,25.0,13.0,10.0,0.0,6.0,15.0,13.2,0.52,0.68,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,8.0,3.0,6.0,3.0,0.0,0.125,0.25,1.0,0.5,5.3282,1,0.0,0.0,1.0,32.4,-86.4
32.4000_-86.4050,70.0,33.0,44.0,548.0,5.0,2.0,60.4,0.4714,0.7571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,19.0,4.0,14.0,5.0,0.0,0.19047619047619047,0.0952,0.9048,0.2857,5.4542,1,0.0,0.0,0.0,32.4,-86.405
32.4000_-86.4100,13.0,5.0,11.0,518.0,5.0,2.0,16.76923076923077,0.3846,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,7.0,1.0,3.0,0.0,0.2857142857142857,0.0,1.0,7.0,5.6167,1,0.0,0.0,0.0,32.4,-86.41
32.4050_-86.1650,29.0,15.0,27.0,0.0,6.0,2.0,17.923076923076923,0.5172,0.896551724137931,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,12.0,6.0,12.0,12.0,1.0,6.0,0.0,0.08333333333333333,0.5,1.0,12.0,2.3569,0,1.0,1.0,1.0,32.405,-86.165
32.4050_-86.1700,8.0,2.0,3.0,609.0,4.0,14.0,11.75,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,3.0,3.0,2.0,0.8,0.4,1.0,1.0,1.9019,0,0.0,0.0,0.0,32.405,-86.17
32.4050_-86.1750,57.0,17.0,25.0,0.0,6.0,15.0,18.127659574468087,0.2982,0.7368421052631579,7.0,1.0,5.0,7.0,1.0,5.0,8.0,1.0,5.0,15.0,4.0,12.0,0.0,10.0,5.0,1.0,0.13333333333333333,0.2667,0.8,0.0,1.4561,0,1.0,1.0,1.0,32.405,-86.175
32.4050_-86.1800,60.0,21.0,27.0,30.0,6.0,2.0,27.357142857142858,0.35,0.9,4.0,1.0,0.0,4.0,1.0,0.0,4.0,1.0,0.0,36.0,7.0,25.0,20.0,16.0,6.0,0.0,0.0,0.1944,0.6944,1.25,1.0313,0,1.0,1.0,1.0,32.405,-86.18
32.4050_-86.1850,88.0,45.0,57.0,456.0,5.0,2.0,16.75294117647059,0.5114,0.8863636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,5.0,55.0,34.0,28.0,5.0,0.0,0.03389830508474576,0.0847,0.9322,1.2143,0.6692,0,0.0,0.0,0.0,32.405,-86.185
32.4050_-86.1900,248.0,144.0,141.0,30.0,6.0,2.0,9.912133891213388,0.5806,0.8064516129032258,2.0,1.0,0.0,2.0,1.0,0.0,8.0,5.0,4.0,155.0,20.0,136.0,84.0,66.0,6.0,1.0,0.012903225806451613,0.129,0.8774,1.2727,0.5222,0,1.0,1.0,1.0,32.405,-86.19
32.4050_-86.1950,247.0,148.0,170.0,0.0,6.0,2.0,10.047210300429185,0.5992,0.9109311740890689,6.0,1.0,4.0,6.0,1.0,4.0,12.0,5.0,9.0,178.0,31.0,152.0,127.0,58.0,6.0,2.0,0.03932584269662921,0.1742,0.8539,2.1897,0.7336,0,1.0,1.0,1.0,32.405,-86.195
32.4050_-86.2000,177.0,107.0,111.0,0.0,6.0,2.0,8.36094674556213,0.6045,0.943502824858757,5.0,1.0,3.0,5.0,1.0,3.0,6.0,1.0,3.0,104.0,21.0,90.0,66.0,45.0,6.0,1.0,0.028846153846153848,0.2019,0.8654,1.4667,1.1156,0,1.0,1.0,1.0,32.405,-86.2
32.4050_-86.2050,46.0,30.0,24.0,61.0,6.0,2.0,41.52272727272727,0.6522,0.8043478260869565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,23.0,3.0,20.0,6.0,14.0,5.0,2.0,0.17391304347826086,0.1304,0.8696,0.4286,1.5464,0,0.0,0.0,0.0,32.405,-86.205
32.4050_-86.2100,70.0,50.0,44.0,334.0,6.0,2.0,8.043478260869565,0.7143,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,9.0,48.0,31.0,20.0,3.0,5.0,0.20833333333333334,0.1875,1.0,1.55,1.9948,0,0.0,0.0,0.0,32.405,-86.21
32.4050_-86.2150,33.0,15.0,19.0,548.0,5.0,2.0,30.6875,0.4545,0.8787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,3.0,3.0,2.0,1.0,0.75,1.0,0.0,2.451,0,0.0,0.0,0.0,32.405,-86.215
32.4050_-86.2200,1.0,0.0,1.0,1826.0,1.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5885,0,0.0,0.0,0.0,32.405,-86.22
32.4050_-86.2250,2.0,0.0,0.0,1430.0,2.0,11.0,351.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.5031,0,0.0,0.0,0.0,32.405,-86.225
32.4050_-86.2300,3.0,1.0,1.0,1096.0,2.0,0.0,4.5,0.3333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1643,0,0.0,0.0,0.0,32.405,-86.23
32.4050_-86.2350,4.0,1.0,0.0,61.0,4.0,15.0,14.5,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8824,0,0.0,0.0,0.0,32.405,-86.235
32.4050_-86.2400,1.0,0.0,0.0,1675.0,1.0,18.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.6862,0,0.0,0.0,0.0,32.405,-86.24
32.4050_-86.2450,3.0,1.0,0.0,640.0,3.0,2.0,3.0,0.3333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6075,0,0.0,0.0,0.0,32.405,-86.245
32.4050_-86.2500,25.0,14.0,12.0,61.0,6.0,2.0,19.761904761904763,0.56,0.92,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,1.0,12.0,4.0,7.0,4.0,0.0,0.0,0.0769,0.9231,0.5714,1.663,0,0.0,0.0,0.0,32.405,-86.25
32.4050_-86.2550,30.0,11.0,12.0,0.0,6.0,2.0,5.363636363636363,0.3667,0.9333333333333333,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,12.0,0.0,11.0,5.0,6.0,4.0,0.0,0.16666666666666666,0.0,0.9167,0.8333,1.8406,0,1.0,1.0,1.0,32.405,-86.255
32.4050_-86.2600,60.0,36.0,49.0,0.0,6.0,2.0,13.96551724137931,0.6,0.7,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,24.0,6.0,22.0,13.0,11.0,6.0,0.0,0.041666666666666664,0.25,0.9167,1.1818,1.8562,0,0.0,0.0,1.0,32.405,-86.26
32.4050_-86.2650,226.0,46.0,210.0,0.0,6.0,0.0,6.084158415841584,0.2035,0.8008849557522124,18.0,3.0,18.0,18.0,3.0,18.0,33.0,4.0,33.0,38.0,11.0,38.0,27.0,13.0,6.0,0.0,0.02631578947368421,0.2895,1.0,2.0769,1.426,0,1.0,3.0,1.0,32.405,-86.265
32.4050_-86.2700,322.0,2.0,321.0,0.0,6.0,0.0,7.80655737704918,0.0062,0.9192546583850931,4.0,0.0,4.0,4.0,0.0,4.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0308,0,0.0,0.0,1.0,32.405,-86.27
32.4050_-86.2750,256.0,143.0,178.0,0.0,6.0,2.0,15.25,0.5586,0.91015625,4.0,0.0,3.0,4.0,0.0,3.0,10.0,5.0,9.0,223.0,95.0,217.0,182.0,59.0,6.0,41.0,0.452914798206278,0.426,0.9731,3.0847,0.7294,0,0.0,0.0,1.0,32.405,-86.275
32.4050_-86.2800,222.0,98.0,120.0,0.0,6.0,2.0,22.23041474654378,0.4414,0.9099099099099099,5.0,2.0,4.0,5.0,2.0,4.0,6.0,2.0,4.0,245.0,96.0,228.0,158.0,92.0,6.0,31.0,0.3836734693877551,0.3918,0.9306,1.7174,0.6651,0,1.0,2.0,1.0,32.405,-86.28
32.4050_-86.2850,274.0,129.0,147.0,0.0,6.0,2.0,16.0546875,0.4708,0.9014598540145985,6.0,0.0,2.0,6.0,0.0,2.0,8.0,1.0,2.0,311.0,137.0,307.0,208.0,114.0,6.0,47.0,0.38263665594855306,0.4405,0.9871,1.8246,0.8907,0,0.0,0.0,1.0,32.405,-86.285
32.4050_-86.2900,70.0,39.0,42.0,61.0,6.0,2.0,31.029850746268657,0.5571,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,170.0,83.0,165.0,137.0,44.0,6.0,35.0,0.5058823529411764,0.4882,0.9706,3.1136,1.259,0,0.0,0.0,0.0,32.405,-86.29
32.4050_-86.2950,1.0,1.0,0.0,1399.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6786,0,0.0,0.0,0.0,32.405,-86.295
32.4050_-86.3050,143.0,99.0,132.0,456.0,5.0,2.0,10.439716312056738,0.6923,0.986013986013986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,14.0,93.0,89.0,16.0,5.0,4.0,0.13861386138613863,0.1386,0.9208,5.5625,0.9592,0,0.0,0.0,0.0,32.405,-86.305
32.4050_-86.3100,42.0,24.0,29.0,30.0,6.0,2.0,12.564102564102564,0.5714,0.9047619047619048,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,16.0,4.0,16.0,12.0,6.0,5.0,0.0,0.0,0.25,1.0,2.0,0.4987,0,0.0,0.0,1.0,32.405,-86.31
32.4050_-86.3150,23.0,7.0,19.0,456.0,5.0,15.0,22.7,0.3043,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1342,0,0.0,0.0,0.0,32.405,-86.315
32.4050_-86.3200,8.0,3.0,8.0,456.0,3.0,15.0,11.0,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4774,0,0.0,0.0,0.0,32.405,-86.32
32.4100_-86.1650,0.0,0.0,0.0,0.0,0.0,2.0,14.252834890965733,0.0,0.8748626373626374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.5381,0,0.0,0.0,0.0,32.41,-86.165
32.4100_-86.1800,9.0,4.0,3.0,30.0,5.0,2.0,7.285714285714286,0.4444,0.7777777777777778,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,4.0,3.0,4.0,4.0,0.0,0.0,0.3333,0.6667,0.75,1.3967,0,0.0,0.0,1.0,32.41,-86.18
32.4100_-86.1850,37.0,24.0,18.0,61.0,6.0,2.0,4.451612903225806,0.6486,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,3.0,24.0,13.0,15.0,5.0,0.0,0.0,0.1111,0.8889,0.8667,1.1554,0,0.0,0.0,0.0,32.41,-86.185
32.4100_-86.1900,61.0,23.0,37.0,30.0,6.0,2.0,35.96,0.377,0.8524590163934426,1.0,0.0,1.0,1.0,0.0,1.0,5.0,3.0,5.0,22.0,6.0,13.0,11.0,12.0,6.0,0.0,0.0,0.2727,0.5909,0.9167,1.077,0,0.0,0.0,1.0,32.41,-86.19
32.4100_-86.1950,136.0,64.0,84.0,0.0,6.0,2.0,10.733333333333333,0.4706,0.9411764705882353,3.0,0.0,2.0,3.0,0.0,2.0,4.0,1.0,3.0,94.0,12.0,73.0,60.0,41.0,6.0,0.0,0.0,0.1277,0.7766,1.4634,1.1939,0,0.0,0.0,1.0,32.41,-86.195
